"ISTGBUCH2","Europe/London","2019-10-04T22:59:49Z","2019-10-04 23:59:49",1570229989,56.118,-4.30165,192.56,1,180,98,83,91,-1,13,8,10,15,0,3,24,0,5,11,7,9,13,6,10,13,8,10,1010.5,995.94,"0.51",6.6,3.81
"ISTGBUCH2","Europe/London","2019-10-05T22:59:49Z","2019-10-05 23:59:49",1570316389,56.118,-4.30165,106.68,1,146,98,89,93,-1,11,8,10,12,0,2,18,0,4,10,7,9,11,8,10,11,8,10,1011.18,1004.4,"-0.24",7.87,13.72
"ISTGBUCH2","Europe/London","2019-10-06T22:59:49Z","2019-10-06 23:59:49",1570402789,56.118,-4.30165,98.85,0,131,98,87,96,-1,11,9,10,15,0,3,26,0,4,11,9,10,11,8,10,11,9,10,1012.19,1002.37,"0.2",7.87,33.53
"ISTGBUCH2","Europe/London","2019-10-07T22:59:50Z","2019-10-07 23:59:50",1570489190,56.118,-4.30165,335.32,3,223,96,72,88,-1,16,9,12,22,0,2,38,0,4,13,8,10,16,9,12,16,9,12,1010.16,994.58,"-0.61",27.69,9.91
"ISTGBUCH2","Europe/London","2019-10-08T22:59:51Z","2019-10-08 23:59:51",1570575591,56.118,-4.30165,387.32,3,283,96,77,90,-1,13,9,11,22,0,4,31,0,5,10,7,9,13,7,11,13,9,11,995.26,987.13,"-0.28",15.49,23.62
"ISTGBUCH2","Europe/London","2019-10-09T22:59:51Z","2019-10-09 23:59:51",1570661991,56.118,-4.30165,568.25,5,286,95,76,89,-1,13,9,10,17,0,4,26,0,6,10,7,8,13,7,10,13,9,10,990.86,987.81,"0.11",4.83,5.59
"ISTGBUCH2","Europe/London","2019-10-10T22:59:52Z","2019-10-10 23:59:52",1570748392,56.118,-4.30165,440.66,4,284,98,84,93,-1,12,9,11,13,0,3,24,0,4,11,8,9,12,8,10,12,9,11,996.61,989.5,"-0.04",6.1,12.95
"ISTGBUCH2","Europe/London","2019-10-11T22:59:53Z","2019-10-11 23:59:53",1570834793,56.118,-4.30165,502.31,4,284,95,72,86,-1,14,8,11,20,0,5,33,0,7,10,7,8,14,7,11,14,8,11,992.89,988.49,"0.13",7.87,6.1
"ISTGBUCH2","Europe/London","2019-10-12T22:59:54Z","2019-10-12 23:59:54",1570921194,56.118,-4.30165,439.43,4,288,98,72,89,-1,13,5,9,14,0,2,22,0,3,10,5,7,13,5,9,13,5,9,1000,992.89,"0.28",7.87,2.29
"ISTGBUCH2","Europe/London","2019-10-13T22:59:55Z","2019-10-13 23:59:55",1571007595,56.118,-4.30165,164.29,1,209,99,90,97,1,10,3,7,7,0,0,9,0,1,9,3,7,10,3,7,10,3,7,1001.36,996.28,"0.06",7.87,11.18
"ISTGBUCH2","Europe/London","2019-10-14T22:59:56Z","2019-10-14 23:59:56",1571093996,56.118,-4.30165,317.1,3,224,99,81,95,-1,12,5,8,6,0,1,11,0,1,10,5,8,12,5,8,12,5,8,1005.08,1001.02,"0.04",0,0
"ISTGBUCH2","Europe/London","2019-10-15T22:59:57Z","2019-10-15 23:59:57",1571180397,56.118,-4.30165,398.57,3,229,98,68,91,-1,15,7,10,5,0,0,7,0,0,11,7,8,15,7,10,15,7,10,1002.03,994.92,"-0.3",0,0
"ISTGBUCH2","Europe/London","2019-10-16T22:59:57Z","2019-10-16 23:59:57",1571266797,56.118,-4.30165,400.4,3,258,98,72,92,-1,13,2,9,12,0,1,17,0,2,10,1,8,13,2,9,13,2,9,997.29,990.86,"0.08",4.83,5.59
"ISTGBUCH2","Europe/London","2019-10-17T22:59:59Z","2019-10-17 23:59:59",1571353199,56.118,-4.30165,199.9,1,232,99,76,93,-1,12,1,7,8,0,1,13,0,1,10,1,6,12,1,7,12,1,7,997.97,991.53,"-0.21",3.05,1.27
"ISTGBUCH2","Europe/London","2019-10-18T22:59:59Z","2019-10-18 23:59:59",1571439599,56.118,-4.30165,438.57,4,215,99,79,95,-1,13,6,9,8,0,1,15,0,1,10,6,8,13,6,9,13,6,9,992.21,989.84,"0.0",10.92,6.35
"ISTGBUCH2","Europe/London","2019-10-19T22:59:44Z","2019-10-19 23:59:44",1571525984,56.118,-4.30165,237.7,2,227,99,64,86,-1,12,7,9,11,0,1,17,0,1,8,4,7,12,7,9,12,7,9,1005.08,991.87,"0.54",3.05,2.29
"ISTGBUCH2","Europe/London","2019-10-20T22:59:45Z","2019-10-20 23:59:45",1571612385,56.118,-4.30165,306.2,2,261,97,59,80,-1,13,-1,6,9,0,1,15,0,1,6,-1,3,13,-1,6,13,-1,6,1020.32,1004.74,"0.64",0,0
"ISTGBUCH2","Europe/London","2019-10-21T22:59:47Z","2019-10-21 23:59:47",1571698787,56.118,-4.30165,336.54,3,293,98,70,89,-1,9,-3,4,11,0,1,13,0,2,6,-3,2,9,-3,4,9,-3,4,1021.33,1014.56,"-0.21",0,0
"ISTGBUCH2","Europe/London","2019-10-22T22:59:47Z","2019-10-22 23:59:47",1571785187,56.118,-4.30165,113.16,1,288,95,82,86,-1,12,8,10,15,0,3,22,0,5,9,5,8,12,7,10,12,8,10,1014.9,1009.14,"-0.24",0,0
"ISTGBUCH2","Europe/London","2019-10-23T22:59:48Z","2019-10-23 23:59:48",1571871588,56.118,-4.30165,300.95,2,282,95,69,84,-1,15,10,11,14,0,3,37,0,5,10,8,9,15,10,11,15,10,11,1009.14,994.92,"-0.58",3.05,3.81
"ISTGBUCH2","Europe/London","2019-10-24T22:59:48Z","2019-10-24 23:59:48",1571957988,56.118,-4.30165,512.22,5,290,96,73,88,-1,12,2,9,15,0,2,26,0,3,11,1,7,12,2,9,12,2,9,1001.36,993.23,"0.25",9.65,2.54
"ISTGBUCH2","Europe/London","2019-10-25T22:59:50Z","2019-10-25 23:59:50",1572044390,56.118,-4.30165,113.65,1,306,97,76,87,-1,8,1,4,10,0,1,13,0,2,4,-1,2,8,1,4,8,1,4,1003.39,998.98,"-0.07",1.78,0.25
"ISTGBUCH2","Europe/London","2019-10-26T22:59:51Z","2019-10-26 23:59:51",1572130791,56.118,-4.30165,320.52,3,305,96,62,86,-1,10,1,5,23,0,3,35,0,5,5,0,3,10,1,4,10,1,5,1004.4,998.98,"0.2",3.56,2.54
"ISTGBUCH2","Europe/London","2019-10-27T23:59:53Z","2019-10-27 23:59:53",1572220793,56.118,-4.30165,281.86,2,304,95,59,81,-1,12,-1,6,19,0,4,26,0,6,6,-2,3,12,-1,6,12,-1,6,1023.37,1004.06,"0.75",1.78,0.51
"ISTGBUCH2","Europe/London","2019-10-28T23:59:55Z","2019-10-28 23:59:55",1572307195,56.118,-4.30165,298.37,2,309,97,58,89,1,10,-4,1,6,0,1,9,0,1,4,-5,-1,10,-4,1,10,-4,1,1027.09,1023.03,"0.16",0,0
"ISTGBUCH2","Europe/London","2019-10-29T23:59:57Z","2019-10-29 23:59:57",1572393597,56.118,-4.30165,357.83,3,285,98,74,92,-1,9,-5,1,9,0,1,11,0,1,6,-5,0,9,-5,1,9,-5,1,1028.78,1026.75,"0.04",1.78,0.51
"ISTGBUCH2","Europe/London","2019-10-30T23:59:59Z","2019-10-30 23:59:59",1572479999,56.118,-4.30165,149.61,1,296,99,81,94,-1,9,-1,3,10,0,1,11,0,1,6,-2,2,9,-1,3,9,-1,3,1028.11,1021.67,"-0.25",0,0
"ISTGBUCH2","Europe/London","2019-10-31T23:59:44Z","2019-10-31 23:59:44",1572566384,56.118,-4.30165,201.24,1,316,99,76,91,-1,9,-3,3,8,0,1,13,0,1,5,-4,1,9,-3,3,9,-3,3,1022.01,1005.42,"-0.68",1.78,0.25
"ISTGBUCH2","Europe/London","2019-11-01T23:59:45Z","2019-11-01 23:59:45",1572652785,56.118,-4.30165,66.8,0,319,99,92,98,-1,9,5,7,8,0,1,11,0,2,9,4,7,9,5,7,9,5,7,1005.42,975.28,"-1.26",3.56,11.43
"ISTGBUCH2","Europe/London","2019-11-02T23:59:46Z","2019-11-02 23:59:46",1572739186,56.118,-4.30165,122.34,1,279,99,97,98,-1,12,8,10,7,0,1,13,0,1,11,7,9,12,8,10,12,8,10,975.62,969.52,"-0.01",6.1,5.08
"ISTGBUCH2","Europe/London","2019-11-03T23:59:47Z","2019-11-03 23:59:47",1572825587,56.118,-4.30165,106.19,1,291,99,89,95,-1,10,4,8,10,0,2,17,0,2,9,4,8,10,4,8,10,4,8,979.01,974.6,"0.17",3.05,2.03
"ISTGBUCH2","Europe/London","2019-11-04T23:59:48Z","2019-11-04 23:59:48",1572911988,56.118,-4.30165,99.34,1,358,99,84,92,-1,9,6,8,13,0,4,24,0,6,9,4,7,9,6,8,9,6,8,996.28,979.01,"0.72",8.89,13.21
"ISTGBUCH2","Europe/London","2019-11-05T23:59:49Z","2019-11-05 23:59:49",1572998389,56.118,-4.30165,194.76,1,295,98,71,86,-1,10,0,6,10,0,1,13,0,1,6,0,4,10,0,6,10,0,6,1005.42,996.28,"0.32",0,0
"ISTGBUCH2","Europe/London","2019-11-06T23:59:51Z","2019-11-06 23:59:51",1573084791,56.118,-4.30165,221.18,2,319,99,84,94,-1,7,1,4,9,0,1,13,0,2,5,1,3,7,1,4,7,1,4,1004.4,992.89,"-0.47",3.05,2.29
"ISTGBUCH2","Europe/London","2019-11-07T23:59:51Z","2019-11-07 23:59:51",1573171191,56.118,-4.30165,104.96,1,330,97,84,93,1,7,-1,4,14,0,4,22,0,5,6,-2,3,7,-1,4,7,-1,4,1005.76,991.87,"0.54",4.83,7.62
"ISTGBUCH2","Europe/London","2019-11-08T23:59:53Z","2019-11-08 23:59:53",1573257593,56.118,-4.30165,72.79,0,314,98,60,88,1,8,-4,0,4,0,0,7,0,1,2,-4,-2,8,-4,0,8,-4,0,1010.16,1005.76,"0.1",1.78,0.25
"ISTGBUCH2","Europe/London","2019-11-09T23:59:55Z","2019-11-09 23:59:55",1573343995,56.118,-4.30165,122.34,1,324,98,84,95,0,4,-4,0,6,0,0,9,0,1,2,-4,0,4,-4,0,4,-4,0,1010.84,1002.37,"0.1",1.78,0.51
"ISTGBUCH2","Europe/London","2019-11-10T23:59:58Z","2019-11-10 23:59:58",1573430398,56.118,-4.30165,152.68,1,323,98,78,93,1,4,-5,0,7,0,0,13,0,1,2,-6,-1,4,-5,0,4,-5,0,1014.9,994.58,"-0.66",4.83,6.86
"ISTGBUCH2","Europe/London","2019-11-11T23:59:59Z","2019-11-11 23:59:59",1573516799,56.118,-4.30165,137.51,1,323,99,81,92,1,6,1,4,16,0,3,22,0,5,4,1,3,6,-1,4,6,1,4,994.58,983.75,"-0.38",6.1,7.87
"ISTGBUCH2","Europe/London","2019-11-12T23:59:45Z","2019-11-12 23:59:45",1573603185,56.118,-4.30165,123.56,1,323,98,68,87,0,10,-3,4,19,0,2,28,0,2,5,-3,2,10,-3,3,10,-3,4,997.29,984.76,"0.47",1.78,0.25
"ISTGBUCH2","Europe/London","2019-11-13T23:59:47Z","2019-11-13 23:59:47",1573689587,56.118,-4.30165,95.79,0,324,99,89,96,1,2,-5,-2,10,0,1,13,0,1,2,-5,-2,2,-5,-2,2,-5,-2,996.61,991.2,"0.0",0,0
"ISTGBUCH2","Europe/London","2019-11-14T23:59:49Z","2019-11-14 23:59:49",1573775989,56.118,-4.30165,118.78,1,323,98,69,88,-1,6,-5,0,10,0,1,13,0,1,1,-6,-2,6,-5,0,6,-5,0,1011.51,996.61,"0.59",1.27,0.25
"ISTGBUCH2","Europe/London","2019-11-15T23:59:50Z","2019-11-15 23:59:50",1573862390,56.118,-4.30165,120.99,1,321,97,72,87,1,8,-3,2,8,0,1,9,0,2,4,-4,0,8,-3,2,8,-3,2,1014.22,1010.16,"-0.01",0,0
"ISTGBUCH2","Europe/London","2019-11-16T23:59:53Z","2019-11-16 23:59:53",1573948793,56.118,-4.30165,110.59,1,323,98,91,96,1,4,-3,0,4,0,0,4,0,0,4,-3,0,4,-3,0,4,-3,0,1010.5,1004.74,"-0.17",1.78,0.25
"ISTGBUCH2","Europe/London","2019-11-17T23:59:54Z","2019-11-17 23:59:54",1574035194,56.118,-4.30165,125.76,1,322,99,76,94,1,8,-5,0,4,0,0,4,0,0,5,-5,-1,8,-5,0,8,-5,0,1016.59,1006.1,"0.4",0,0
"ISTGBUCH2","Europe/London","2019-11-18T23:59:58Z","2019-11-18 23:59:58",1574121598,56.118,-4.30165,156.59,1,323,97,81,94,-1,4,-7,-4,6,0,0,9,0,1,2,-8,-5,4,-7,-4,4,-7,-4,1016.26,1012.87,"-0.13",1.27,0.25
"ISTGBUCH2","Europe/London","2019-11-19T23:59:45Z","2019-11-19 23:59:45",1574207985,56.118,-4.30165,114.51,1,324,98,91,96,-1,1,-7,-2,5,0,0,7,0,1,1,-8,-3,1,-7,-2,1,-7,-2,1012.87,1006.77,"-0.25",0,0
"ISTGBUCH2","Europe/London","2019-11-20T23:59:46Z","2019-11-20 23:59:46",1574294386,56.118,-4.30165,85.02,0,323,99,90,94,-1,6,1,3,9,0,2,13,0,3,4,-1,2,6,-1,3,6,1,3,1006.77,1004.4,"-0.07",1.78,0.76
"ISTGBUCH2","Europe/London","2019-11-21T23:59:48Z","2019-11-21 23:59:48",1574380788,56.118,-4.30165,87.96,0,324,95,80,88,-1,6,-1,3,10,0,3,17,0,4,4,-2,2,6,-1,3,6,-1,3,1005.08,997.97,"-0.3",0,0
"ISTGBUCH2","Europe/London","2019-11-22T23:59:48Z","2019-11-22 23:59:48",1574467188,56.118,-4.30165,97.99,0,323,99,89,95,1,7,2,5,9,0,2,13,0,2,6,1,4,7,2,5,7,2,5,998.31,992.55,"-0.07",1.78,0.76
"ISTGBUCH2","Europe/London","2019-11-23T23:59:50Z","2019-11-23 23:59:50",1574553590,56.118,-4.30165,58.11,0,326,99,93,97,-1,8,4,7,9,0,2,13,0,3,8,4,7,8,4,7,8,4,7,999.66,996.28,"0.07",1.78,6.6
"ISTGBUCH2","Europe/London","2019-11-24T23:59:50Z","2019-11-24 23:59:50",1574639990,56.118,-4.30165,54.56,0,319,99,99,99,-1,9,7,8,6,0,1,7,0,1,9,7,8,9,7,8,9,7,8,998.98,997.63,"0.03",1.78,2.03
"ISTGBUCH2","Europe/London","2019-11-25T23:59:52Z","2019-11-25 23:59:52",1574726392,56.118,-4.30165,49.42,0,323,99,99,99,-1,8,6,7,8,0,1,11,0,2,8,6,7,8,5,7,8,6,7,998.65,993.91,"-0.2",3.05,7.37
"ISTGBUCH2","Europe/London","2019-11-26T23:59:52Z","2019-11-26 23:59:52",1574812792,56.118,-4.30165,55.9,0,330,99,97,98,-1,10,8,9,12,0,3,18,0,4,9,8,8,10,7,9,10,8,9,993.91,983.41,"-0.44",4.83,9.91
"ISTGBUCH2","Europe/London","2019-11-27T23:59:54Z","2019-11-27 23:59:54",1574899194,56.118,-4.30165,119.27,1,321,99,99,99,-1,9,5,7,5,0,0,7,0,0,9,5,7,9,5,7,9,5,7,987.13,983.07,"0.14",1.78,0.51
"ISTGBUCH2","Europe/London","2019-11-28T23:59:55Z","2019-11-28 23:59:55",1574985595,56.118,-4.30165,93.58,0,323,99,70,89,-1,7,-2,4,11,0,2,15,0,2,6,-3,2,7,-2,4,7,-2,4,1007.11,986.79,"0.85",1.27,0.25
"ISTGBUCH2","Europe/London","2019-11-29T23:59:58Z","2019-11-29 23:59:58",1575071998,56.118,-4.30165,101.05,1,324,97,70,92,-1,6,-6,-2,4,0,0,5,0,1,2,-7,-3,6,-6,-2,6,-6,-2,1019.64,1006.77,"0.51",1.78,0.25
"ISTGBUCH2","Europe/London","2019-11-30T23:59:44Z","2019-11-30 23:59:44",1575158384,56.118,-4.30165,65.45,0,324,97,86,95,-1,0,-8,-5,2,0,0,2,0,0,-1,-9,-6,0,-8,-5,0,-8,-5,1023.03,1018.96,"0.14",0,0
"ISTGBUCH2","Europe/London","2019-12-01T23:59:47Z","2019-12-01 23:59:47",1575244787,56.118,-4.30165,75.85,0,324,97,82,93,-1,3,-8,-3,9,0,1,13,0,2,2,-9,-4,3,-8,-3,3,-8,-3,1026.41,1022.01,"0.13",0,0
"ISTGBUCH2","Europe/London","2019-12-02T23:59:48Z","2019-12-02 23:59:48",1575331188,56.118,-4.30165,53.7,0,324,95,89,91,-1,8,2,6,15,0,4,22,0,5,7,1,5,8,0,6,8,2,6,1026.08,1021,"-0.18",0,0
"ISTGBUCH2","Europe/London","2019-12-03T23:59:49Z","2019-12-03 23:59:49",1575417589,56.118,-4.30165,84.53,0,324,91,82,86,-1,8,5,7,13,0,4,20,0,6,7,3,5,8,4,7,8,5,7,1021.33,1011.18,"-0.41",0,0
"ISTGBUCH2","Europe/London","2019-12-04T23:59:50Z","2019-12-04 23:59:50",1575503990,56.118,-4.30165,78.41,0,323,95,81,88,-1,9,6,7,22,0,6,29,0,8,8,4,6,9,3,7,9,6,7,1011.85,1005.42,"-0.21",3.05,2.79
"ISTGBUCH2","Europe/London","2019-12-05T23:59:51Z","2019-12-05 23:59:51",1575590391,56.118,-4.30165,32.9,0,322,98,86,94,-1,12,6,9,26,0,9,33,2,12,11,5,8,12,3,8,12,6,9,1006.77,988.15,"-0.62",7.87,22.86
"ISTGBUCH2","Europe/London","2019-12-06T23:59:52Z","2019-12-06 23:59:52",1575676792,56.118,-4.30165,88.45,0,323,97,84,91,-1,11,7,9,17,0,6,26,0,8,10,6,8,11,6,9,11,7,9,998.31,986.79,"0.28",1.78,1.02
"ISTGBUCH2","Europe/London","2019-12-07T23:59:53Z","2019-12-07 23:59:53",1575763193,56.118,-4.30165,58.97,0,323,97,92,95,-1,11,7,9,29,0,7,50,0,10,10,6,8,11,5,9,11,7,9,1000.68,977.65,"-0.86",10.92,38.1
"ISTGBUCH2","Europe/London","2019-12-08T23:59:55Z","2019-12-08 23:59:55",1575849595,56.118,-4.30165,111.44,1,323,98,75,90,-1,11,2,6,38,0,10,51,0,12,10,1,4,11,1,4,11,2,6,982.05,973.25,"0.18",7.87,19.05
"ISTGBUCH2","Europe/London","2019-12-09T23:59:56Z","2019-12-09 23:59:56",1575935996,56.118,-4.30165,55.05,0,324,97,71,87,-1,7,1,3,17,0,2,22,0,2,4,0,1,7,0,3,7,1,3,1014.22,982.05,"1.14",3.05,0.76
"ISTGBUCH2","Europe/London","2019-12-10T23:59:57Z","2019-12-10 23:59:57",1576022397,56.118,-4.30165,16.02,0,323,95,83,89,1,12,3,8,39,0,11,51,0,16,11,2,6,12,0,7,12,3,8,1009.48,976.3,"-0.83",8.89,29.72
"ISTGBUCH2","Europe/London","2019-12-11T23:59:58Z","2019-12-11 23:59:58",1576108798,56.118,-4.30165,103.61,1,324,97,81,89,1,5,3,4,27,0,8,40,0,11,3,2,3,5,-1,2,5,3,4,990.18,987.47,"-0.04",7.87,9.14
"ISTGBUCH2","Europe/London","2019-12-12T23:59:44Z","2019-12-12 23:59:44",1576195184,56.118,-4.30165,55.41,0,324,98,88,93,-1,5,2,3,21,0,4,33,0,5,3,2,2,5,-1,3,5,2,3,988.49,966.81,"-0.9",3.05,4.32
"ISTGBUCH2","Europe/London","2019-12-13T23:59:45Z","2019-12-13 23:59:45",1576281585,56.118,-4.30165,78.05,0,324,99,79,93,-1,7,-1,3,12,0,2,17,0,3,4,-2,2,7,-1,3,7,-1,3,970.88,966.14,"0.1",1.27,0.25
"ISTGBUCH2","Europe/London","2019-12-14T23:59:47Z","2019-12-14 23:59:47",1576367987,56.118,-4.30165,48.93,0,324,98,87,94,-1,4,2,3,33,0,7,46,0,10,3,2,2,4,-3,2,4,2,3,973.93,968.17,"0.18",9.65,18.29
"ISTGBUCH2","Europe/London","2019-12-15T23:59:48Z","2019-12-15 23:59:48",1576454388,56.118,-4.30165,116.58,1,324,99,86,95,1,5,-1,2,20,0,2,28,0,3,3,-1,1,5,-1,1,5,-1,2,984.76,972.91,"0.44",1.78,1.02
"ISTGBUCH2","Europe/London","2019-12-16T23:59:51Z","2019-12-16 23:59:51",1576540791,56.118,-4.30165,89.31,0,324,99,88,94,-1,6,0,3,23,0,4,29,0,6,5,0,2,6,0,2,6,0,3,989.5,983.07,"0.21",7.87,8.64
"ISTGBUCH2","Europe/London","2019-12-17T23:59:52Z","2019-12-17 23:59:52",1576627192,56.118,-4.30165,68.02,0,324,99,80,90,0,7,-2,4,18,0,4,26,0,6,5,-3,2,7,-2,3,7,-2,4,997.97,987.13,"0.34",3.05,1.27
"ISTGBUCH2","Europe/London","2019-12-18T23:59:53Z","2019-12-18 23:59:53",1576713593,56.118,-4.30165,53.7,0,324,99,93,97,0,7,-3,1,17,0,3,22,0,4,6,-3,1,7,-3,0,7,-3,1,1001.69,986.12,"-0.47",6.1,8.89
"ISTGBUCH2","Europe/London","2019-12-19T23:59:55Z","2019-12-19 23:59:55",1576799995,56.118,-4.30165,59.82,0,324,99,83,90,-1,10,6,8,12,0,2,24,0,2,8,5,7,10,6,8,10,6,8,988.49,974.6,"-0.48",6.1,10.16
"ISTGBUCH2","Europe/London","2019-12-20T23:59:57Z","2019-12-20 23:59:57",1576886397,56.118,-4.30165,76.34,0,324,97,85,90,-1,9,6,8,15,0,3,20,0,4,7,5,6,9,4,7,9,6,8,974.94,969.18,"-0.17",1.78,1.52
"ISTGBUCH2","Europe/London","2019-12-21T23:59:57Z","2019-12-21 23:59:57",1576972797,56.118,-4.30165,55.05,0,324,98,90,94,-1,7,4,5,12,0,2,17,0,2,6,3,4,6,3,5,7,4,5,972.57,970.2,"0.08",1.78,0.25
"ISTGBUCH2","Europe/London","2019-12-22T23:59:43Z","2019-12-22 23:59:43",1577059183,56.118,-4.30165,46.73,0,324,99,98,98,-1,5,1,4,4,0,0,5,0,0,5,1,4,5,1,4,5,1,4,986.12,972.23,"0.56",1.78,1.02
"ISTGBUCH2","Europe/London","2019-12-23T23:59:44Z","2019-12-23 23:59:44",1577145584,56.118,-4.30165,82.82,0,324,99,90,95,-1,8,3,6,19,0,5,28,0,6,7,3,6,8,3,6,8,3,6,998.31,985.78,"0.49",6.1,10.16
"ISTGBUCH2","Europe/London","2019-12-24T23:59:46Z","2019-12-24 23:59:46",1577231986,56.118,-4.30165,72.79,0,324,99,91,95,-1,7,2,4,10,0,2,17,0,3,5,2,4,6,2,4,7,2,4,1009.82,996.28,"0.48",1.78,0.25
"ISTGBUCH2","Europe/London","2019-12-25T23:59:47Z","2019-12-25 23:59:47",1577318387,56.118,-4.30165,47.71,0,324,99,95,98,-1,5,-1,2,8,0,0,9,0,1,4,-1,2,5,-1,2,5,-1,2,1019.64,1009.14,"0.34",1.27,0.25
"ISTGBUCH2","Europe/London","2019-12-26T23:59:49Z","2019-12-26 23:59:49",1577404789,56.118,-4.30165,40.73,0,324,99,87,91,-1,6,3,4,13,0,4,18,0,5,4,2,3,6,0,4,6,3,4,1017.95,1010.5,"-0.04",0,0
"ISTGBUCH2","Europe/London","2019-12-27T23:59:50Z","2019-12-27 23:59:50",1577491190,56.118,-4.30165,15.53,0,324,99,85,96,-1,10,5,6,9,0,0,13,0,1,9,4,6,10,4,6,10,5,6,1022.69,1016.26,"0.23",4.83,14.48
"ISTGBUCH2","Europe/London","2019-12-28T23:59:51Z","2019-12-28 23:59:51",1577577591,56.118,-4.30165,43.31,0,324,99,86,92,-1,11,9,10,19,0,4,28,0,6,10,8,8,11,8,10,11,9,10,1023.03,1019.98,"-0.06",4.83,4.57
"ISTGBUCH2","Europe/London","2019-12-29T23:59:51Z","2019-12-29 23:59:51",1577663991,56.118,-4.30165,81.48,0,324,93,83,87,-1,12,10,10,28,0,10,40,0,14,9,8,8,12,8,10,12,10,10,1020.66,1014.56,"-0.21",1.27,0.25
"ISTGBUCH2","Europe/London","2019-12-30T23:59:53Z","2019-12-30 23:59:53",1577750393,56.118,-4.30165,66.8,0,324,97,68,86,-1,11,1,8,31,0,7,44,0,9,9,0,5,11,0,7,11,1,8,1027.09,1013.55,"0.48",0,0
"ISTGBUCH2","Europe/London","2019-12-31T23:59:55Z","2019-12-31 23:59:55",1577836795,56.118,-4.30165,78.41,0,324,99,89,96,-1,2,-4,-1,8,0,0,9,0,1,1,-5,-2,2,-4,-1,2,-4,-1,1031.16,1025.4,"-0.06",0,0
"ISTGBUCH2","Europe/London","2020-01-01T23:59:57Z","2020-01-01 23:59:57",1577923197,56.118,-4.30165,84.53,0,324,99,81,89,-1,8,0,5,17,0,4,28,0,5,6,0,3,8,0,4,8,0,5,1025.74,1011.18,"-0.59",1.78,0.25
"ISTGBUCH2","Europe/London","2020-01-02T23:59:57Z","2020-01-02 23:59:57",1578009597,56.118,-4.30165,20.31,0,324,96,78,89,-1,10,6,9,31,0,9,51,0,12,9,2,7,10,3,8,10,6,9,1011.51,994.58,"-0.4",6.1,8.64
"ISTGBUCH2","Europe/London","2020-01-03T23:59:59Z","2020-01-03 23:59:59",1578095999,56.118,-4.30165,84.04,0,324,92,70,80,-1,8,3,6,30,0,8,44,0,10,6,1,3,8,1,5,8,3,6,1018.96,1001.69,"0.69",3.56,1.78
"ISTGBUCH2","Europe/London","2020-01-04T23:59:43Z","2020-01-04 23:59:43",1578182383,56.118,-4.30165,87.1,0,324,96,81,91,1,9,7,8,21,1,7,29,2,9,8,5,7,9,4,7,9,7,8,1023.37,1018.29,"0.11",1.78,0.25
"ISTGBUCH2","Europe/London","2020-01-05T23:59:45Z","2020-01-05 23:59:45",1578268785,56.118,-4.30165,30.7,0,324,95,87,91,-1,10,7,9,22,1,7,37,2,10,9,6,8,10,6,8,10,7,9,1021.67,1012.19,"-0.37",1.78,1.02
"ISTGBUCH2","Europe/London","2020-01-06T23:59:46Z","2020-01-06 23:59:46",1578355186,56.118,-4.30165,61.53,0,324,94,79,88,-1,10,5,8,28,0,8,40,0,12,8,3,6,10,3,7,10,5,8,1012.53,996.61,"-0.18",4.83,8.13
"ISTGBUCH2","Europe/London","2020-01-07T23:59:47Z","2020-01-07 23:59:47",1578441587,56.118,-4.30165,13.82,0,324,95,71,88,1,13,6,10,30,0,11,57,0,16,12,4,8,13,4,9,13,6,10,1008.47,991.2,"-0.31",8.89,13.72
"ISTGBUCH2","Europe/London","2020-01-08T23:59:49Z","2020-01-08 23:59:49",1578527989,56.118,-4.30165,85.02,0,324,95,68,86,1,9,2,5,28,0,6,38,0,8,5,1,3,8,1,4,9,2,5,1012.53,1000.68,"0.32",6.1,2.29
"ISTGBUCH2","Europe/London","2020-01-09T23:59:39Z","2020-01-09 23:59:39",1578614379,56.118,-4.30165,84.04,0,324,99,88,95,-1,4,0,2,8,0,1,9,0,1,3,0,2,4,0,2,4,0,2,1009.82,1000.34,"0.04",1.78,0.76
"ISTGBUCH2","Europe/London","2020-01-10T23:59:31Z","2020-01-10 23:59:31",1578700771,56.118,-4.30165,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1015.92,1003.73,"-0.24",\N,\N
"ISTGBUCH2","Europe/London","2020-01-11T23:59:39Z","2020-01-11 23:59:39",1578787179,56.118,-4.30165,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1005.42,995.6,"0.06",\N,\N
"ISTGBUCH2","Europe/London","2020-01-12T23:59:52Z","2020-01-12 23:59:52",1578873592,56.118,-4.30165,161.73,1,273,93,78,88,1,7,3,4,15,0,4,20,0,6,5,2,3,7,0,4,7,3,4,1006.77,1002.37,"-0.06",3.05,1.27
"ISTGBUCH2","Europe/London","2020-01-13T23:59:53Z","2020-01-13 23:59:53",1578959993,56.118,-4.30165,56.76,0,260,92,80,85,-1,8,3,6,34,0,8,48,0,12,5,2,4,7,0,4,8,3,6,1003.73,970.88,"-1.21",6.6,9.4
